restaurant_id,score,inspection_date
68786,84,20131203
68786,60,20130211
68786,90,20120418
68799,96,20140418
68799,100,20131028
68799,94,20130501
68799,100,20121108
68799,96,20120502
68800,93,20130313
68804,92,20140226
68804,72,20130307
68804,92,20121114
68808,96,20140317
68808,90,20130220
68808,94,20121116
68808,100,20120802
68809,90,20140528
68809,84,20131122
68809,92,20130515
68809,94,20120808
68811,98,20141009
68811,100,20140205
68811,96,20130715
68811,100,20120327
68813,87,20140429
68813,100,20131016
68813,93,20130312
68813,100,20120831
68814,96,20140211
68814,100,20130510
68814,92,20121004
68824,76,20141023
68824,82,20140207
68824,83,20130307
68825,75,20131220
68825,66,20130201
68826,91,20140924
68826,92,20130814
68826,75,20121226
68826,84,20120601
68831,98,20140716
68831,94,20140421
68831,98,20130422
68831,94,20121113
68831,100,20120724
68832,92,20140423
68832,96,20130802
68832,91,20130107
68832,98,20120705
68839,94,20140505
68839,71,20131021
68839,100,20130219
68842,94,20140623
68842,94,20130610
68842,100,20120614
68860,86,20140327
68860,71,20131112
68860,73,20130429
68860,81,20130103
68860,91,20120411
68862,100,20120617
68865,94,20141105
68865,92,20140624
68865,83,20131112
68865,90,20130123
68865,92,20120711
68872,94,20140703
68872,92,20140108
68872,85,20130501
68872,89,20121023
68872,92,20120425
68880,90,20141022
68880,90,20140207
68880,83,20130307
68881,80,20140410
68881,73,20131024
68881,79,20130319
68890,98,20140605
68890,91,20131119
68890,98,20130215
68890,98,20120808
68891,100,20131106
68891,84,20121109
68894,92,20140507
68894,94,20131015
68894,90,20130515
68894,93,20120712
68895,98,20140827
68895,94,20140130
68895,92,20130613
68895,100,20120521
68909,86,20140715
68909,85,20131212
68909,77,20130510
68909,100,20120530
68916,66,20141120
68916,62,20131021
68916,94,20120626
68930,56,20141006
68930,78,20140528
68930,86,20130819
68930,71,20121119
68930,82,20120507
68938,90,20140416
68938,90,20130904
68938,96,20121128
68938,100,20120426
68944,100,20140729
68944,96,20140204
68944,94,20130730
68944,98,20121108
68944,100,20120416
68945,80,20141023
68945,87,20140409
68945,100,20131016
68945,78,20130508
68945,91,20121115
68945,96,20120530
68949,92,20140610
68949,88,20130325
68950,90,20140318
68950,92,20130710
68950,96,20121004
68955,98,20140430
68955,96,20131022
68955,98,20130423
68955,100,20121016
68955,96,20120424
68959,96,20140304
68959,98,20130213
68959,100,20120424
68961,94,20140612
68961,92,20131206
68961,94,20130405
68961,100,20120810
68963,89,20140415
68963,100,20131017
68963,85,20130424
68963,100,20120717
68974,100,20141007
68974,94,20140515
68974,86,20131217
68974,94,20130612
68974,96,20120927
68981,94,20140914
68981,94,20140307
68981,87,20131028
68981,89,20130522
68981,76,20121009
68981,88,20120702
68982,86,20140516
68982,79,20130823
68982,91,20120808
68986,94,20140912
68986,94,20140103
68986,92,20130524
68986,96,20120427
68991,89,20140613
68991,90,20131213
68991,85,20130530
68991,80,20120926
68994,98,20140617
68994,100,20130625
68998,90,20140521
68998,92,20130610
68998,96,20130115
68998,100,20120604
69006,96,20141119
69006,91,20140530
69006,85,20131206
69006,100,20121120
69012,94,20141118
69012,94,20140602
69012,98,20131204
69012,91,20130506
69012,94,20120904
69013,94,20140210
69013,100,20130130
69013,80,20120604
69016,76,20140618
69016,76,20131209
69016,76,20130711
69016,81,20121213
69016,89,20120625
69023,92,20140320
69023,94,20130312
69023,92,20121119
69023,100,20120820
69026,93,20141028
69026,90,20140204
69026,76,20130502
69026,81,20121029
69041,65,20130225
69041,81,20120802
69044,96,20130824
69044,92,20130405
69044,100,20121015
69044,94,20120920
69045,100,20121015
69047,100,20130824
69047,100,20130405
69047,100,20121015
69047,100,20120920
69048,100,20141025
69048,100,20140914
69048,96,20140408
69048,96,20130824
69048,100,20130405
69048,98,20121015
69048,96,20120920
69049,100,20140408
69049,100,20130824
69049,100,20130405
69049,100,20121015
69049,100,20120920
69051,100,20130824
69051,100,20130405
69051,100,20121015
69051,100,20120920
69053,100,20130824
69053,100,20130405
69053,100,20121015
69053,94,20120920
69060,79,20140207
69060,88,20130410
69060,100,20120711
69064,84,20150112
69064,74,20140514
69064,76,20130905
69064,88,20130103
69066,94,20140818
69066,98,20130328
69066,94,20120614
69069,100,20140722
69070,100,20140424
69070,100,20130814
69070,93,20130201
69070,100,20120622
69081,100,20140428
69081,100,20131119
69081,100,20130521
69081,98,20121128
69081,96,20120514
69090,100,20120805
69110,92,20140819
69110,90,20130320
69110,94,20120710
69113,96,20150107
69113,96,20140206
69113,96,20130730
69113,98,20121116
69115,71,20140902
69115,82,20130918
69115,68,20120717
69118,81,20140827
69118,76,20140227
69118,76,20130724
69118,77,20121002
69120,66,20140424
69120,88,20130129
69120,81,20120717
69121,96,20141103
69121,75,20130426
69121,100,20120607
69122,100,20130227
69122,96,20121113
69122,96,20120628
69123,100,20130930
69123,84,20120628
69125,92,20141028
69125,86,20140210
69125,90,20131114
69125,96,20130404
69125,73,20120803
69127,83,20140312
69127,92,20130319
69127,96,20120726
69135,100,20140914
69135,100,20140408
69135,94,20130824
69135,94,20130405
69135,98,20121015
69135,98,20120920
69146,96,20140603
69146,91,20130911
69146,100,20120914
69147,100,20140527
69147,89,20130808
69147,90,20130426
69147,100,20121010
69149,96,20140902
69149,94,20131206
69149,92,20130410
69149,98,20120726
69150,78,20131118
69150,85,20130311
69150,84,20120717
69152,92,20140328
69152,94,20130517
69152,98,20120625
69153,100,20131122
69153,100,20121128
69153,100,20120514
69169,82,20141021
69169,81,20140401
69169,64,20130313
69169,88,20120627
69172,82,20140723
69172,90,20140108
69172,92,20130821
69172,94,20121130
69175,93,20140414
69175,89,20131015
69175,91,20130416
69175,100,20121026
69178,96,20140923
69178,96,20140318
69178,96,20130924
69178,92,20130220
69178,91,20120809
69180,90,20140404
69180,87,20130911
69180,90,20120904
69181,84,20140507
69181,87,20131015
69181,85,20130515
69181,98,20120523
69188,94,20140128
69188,96,20130603
69189,93,20141007
69189,98,20140429
69189,81,20130916
69189,92,20121213
69191,85,20140424
69194,90,20141009
69194,92,20140219
69194,85,20130725
69194,96,20120823
69195,98,20140129
69195,92,20130730
69195,86,20130118
69195,85,20121212
69195,71,20120607
69199,96,20141023
69199,100,20131107
69199,85,20121022
69199,100,20120523
69205,82,20140602
69205,69,20130729
69205,59,20121210
69207,100,20141029
69207,92,20140310
69207,96,20130118
69207,94,20121127
69207,94,20120802
69208,100,20131003
69208,100,20130304
69208,100,20120904
69214,98,20140117
69214,91,20130724
69214,98,20130129
69215,94,20140311
69215,96,20131028
69215,90,20130419
69217,90,20140709
69217,92,20130416
69231,86,20140709
69234,63,20140923
69234,69,20140317
69234,72,20130620
69234,85,20120925
69236,92,20140624
69236,100,20140210
69236,90,20130501
69236,84,20120904
69237,100,20150121
69237,100,20140722
69237,100,20140123
69237,100,20130801
69237,100,20130208
69237,94,20120725
69244,96,20140624
69244,96,20131114
69244,81,20130312
69249,75,20140602
69249,81,20130628
69249,81,20120629
69251,87,20141023
69251,87,20140219
69251,83,20131001
69251,92,20130111
69251,85,20120703
69253,90,20131216
69253,67,20130403
69253,64,20120816
69257,100,20140324
69257,100,20130925
69257,93,20130318
69257,100,20121210
69257,89,20120607
69259,89,20141107
69259,94,20140131
69259,94,20130524
69259,92,20120910
69263,92,20140505
69263,88,20130827
69263,96,20130401
69263,94,20121106
69269,86,20140628
69269,82,20130618
69269,82,20130518
69272,90,20140515
69272,98,20131125
69272,96,20130424
69272,100,20120629
69275,94,20140421
69275,92,20131008
69275,94,20130402
69275,78,20121105
69275,92,20120907
69278,90,20141204
69278,100,20140319
69278,89,20131009
69278,96,20130118
69278,98,20120607
69281,94,20141204
69281,98,20140319
69281,88,20131009
69281,98,20130118
69281,100,20120607
69282,85,20140402
69282,85,20130916
69282,86,20130318
69282,63,20120813
69283,92,20141204
69283,88,20140319
69283,89,20131009
69283,100,20130118
69283,98,20120607
69284,98,20141204
69284,96,20140319
69284,100,20131009
69284,98,20130118
69284,98,20120607
69285,98,20141204
69285,96,20140319
69285,84,20131009
69285,100,20130118
69285,98,20120607
69288,85,20140908
69288,91,20130617
69288,100,20120626
69290,75,20140220
69290,100,20130307
69290,100,20120618
69291,98,20140903
69291,100,20140212
69291,98,20130808
69291,98,20121105
69294,88,20140408
69294,94,20131119
69294,100,20130424
69297,93,20140306
69297,86,20131122
69297,100,20130423
69297,61,20121030
69297,88,20120904
69299,94,20140422
69299,77,20130715
69299,82,20121010
69301,73,20140227
69301,63,20130808
69301,80,20130228
69301,96,20120829
69302,94,20140911
69302,98,20140305
69302,81,20130823
69302,96,20130208
69302,88,20120709
69304,92,20130826
69304,96,20130321
69304,87,20121004
69304,93,20120810
69311,79,20140801
69311,85,20140207
69311,100,20130205
69311,100,20120830
69312,100,20140626
69312,100,20130628
69312,84,20120822
69317,96,20140929
69317,90,20140129
69317,86,20130523
69317,75,20120906
69324,94,20140822
69324,94,20140303
69324,87,20130718
69324,85,20121219
69324,92,20120606
69325,86,20140529
69339,98,20140724
69339,96,20130530
69350,100,20140527
69350,92,20130419
69350,96,20120727
69351,80,20140417
69351,91,20130708
69351,84,20121228
69351,94,20120618
69353,90,20140618
69353,92,20131217
69353,96,20130716
69353,96,20121206
69353,96,20120614
69354,92,20141107
69354,94,20140123
69354,90,20130730
69354,90,20130205
69354,94,20120724
69359,94,20140514
69359,96,20131106
69359,86,20130417
69359,91,20120808
69368,93,20140718
69368,93,20140127
69368,100,20130109
69380,98,20140611
69380,100,20140604
69380,100,20130604
69380,94,20121128
69383,96,20140617
69383,81,20131203
69383,98,20130321
69387,75,20141016
69387,74,20140113
69387,77,20130513
69387,84,20120817
69388,96,20140818
69388,85,20130424
69388,100,20120705
69392,70,20140924
69392,73,20130930
69392,100,20120627
69397,92,20131213
69397,82,20130516
69397,70,20121025
69397,100,20120706
69403,93,20140326
69403,96,20130926
69403,100,20130320
69403,100,20120917
69419,87,20140714
69419,85,20140210
69419,81,20130801
69419,91,20130205
69419,92,20120709
69433,92,20150116
69433,80,20140416
69433,88,20130812
69433,100,20120802
69437,100,20141002
69437,100,20140321
69448,94,20141212
69448,98,20140522
69448,100,20131115
69448,100,20130607
69448,98,20121226
69465,94,20140421
69465,94,20131001
69465,94,20130423
69465,96,20120706
69466,90,20140625
69466,88,20130612
69466,89,20120719
69475,100,20141223
69475,96,20140428
69475,83,20130917
69475,96,20130118
69475,96,20120619
69486,73,20140304
69486,64,20130708
69486,75,20121002
69487,100,20140729
69487,98,20140127
69487,100,20121212
69488,94,20141001
69488,98,20131206
69488,87,20130510
69488,88,20120927
69489,93,20150116
69489,98,20140408
69489,100,20130726
69489,90,20130215
69489,96,20120710
69492,98,20140310
69492,100,20121114
69495,88,20130419
69495,100,20120814
69500,100,20131010
69500,92,20130219
69500,90,20120705
69501,75,20140903
69501,98,20131002
69509,80,20141015
69511,66,20130409
69512,92,20140102
69512,92,20130328
69512,92,20130111
69520,66,20141021
69520,84,20130916
69520,90,20120814
69520,94,20120710
69527,93,20141210
69527,90,20140617
69527,94,20131210
69527,98,20130625
69527,94,20121219
69528,100,20140625
69528,98,20130920
69528,96,20120719
69529,88,20130618
69547,100,20141008
69547,100,20140307
69547,98,20130130
69557,79,20150114
69557,86,20140204
69557,91,20130524
69557,86,20120827
69562,100,20141113
69562,100,20130822
69562,100,20130801
69562,96,20130131
69562,100,20120830
69573,100,20140903
69573,100,20130509
69573,100,20120807
69574,96,20140410
69574,88,20130812
69574,93,20121207
69576,94,20140815
69576,93,20140212
69576,89,20130719
69576,94,20121220
69576,100,20120815
69584,71,20140604
69584,91,20130501
69584,76,20121127
69590,92,20130930
69590,100,20121001
69592,80,20150121
69592,92,20130419
69592,92,20120802
69595,92,20140806
69595,94,20130514
69595,100,20120828
69600,100,20120805
69604,92,20140305
69604,90,20130621
69604,83,20121121
69606,91,20140305
69606,96,20130529
69606,83,20121011
69614,100,20140410
69614,100,20130710
69614,86,20121113
69618,81,20150105
69618,79,20140319
69618,54,20130326
69621,92,20140729
69621,88,20140124
69621,92,20130514
69621,96,20120802
69627,98,20140127
69627,89,20130628
69635,98,20140227
69635,98,20130904
69635,98,20130319
69635,98,20120830
69652,96,20140324
69652,87,20130925
69652,83,20130318
69652,90,20120724
69653,98,20140402
69653,85,20131002
69653,78,20130328
69653,81,20121017
69654,85,20141104
69654,86,20140415
69654,67,20131204
69664,100,20150112
69664,100,20140521
69665,84,20140430
69665,81,20131002
69665,72,20130319
69665,74,20120822
69666,82,20150105
69666,84,20140611
69666,79,20131108
69666,92,20130219
69679,100,20140328
69679,100,20131030
69679,98,20130308
69680,96,20140528
69680,100,20130605
69680,96,20121031
69680,100,20120724
69681,87,20141216
69681,83,20131118
69681,92,20130206
69682,74,20140917
69682,82,20140606
69682,92,20130726
69682,87,20121010
69691,90,20141204
69692,96,20140519
69692,98,20131108
69692,94,20130328
69692,100,20120924
69694,94,20140528
69694,90,20130418
69694,94,20120905
69694,100,20120724
69705,98,20140520
69705,96,20130808
69705,92,20130108
69705,98,20120725
69706,84,20141219
69706,69,20140306
69706,79,20130529
69706,90,20121009
69707,96,20140401
69707,81,20130829
69707,96,20130502
69707,93,20130224
69708,100,20140326
69708,93,20130308
69717,81,20140506
69717,79,20131001
69717,88,20130228
69722,88,20140528
69722,94,20130416
69722,83,20121219
69722,76,20120905
69733,100,20140514
69733,100,20131203
69733,100,20130108
69733,98,20120806
69734,82,20130827
69734,89,20130402
69734,81,20120821
69735,94,20140626
69735,94,20130909
69735,90,20130626
69735,100,20130405
69737,79,20140505
69737,96,20131209
69737,96,20130507
69737,98,20121029
69750,82,20141104
69750,78,20140423
69750,82,20131008
69750,84,20121204
69752,86,20141028
69752,73,20140130
69752,80,20130716
69752,80,20130219
69753,100,20140912
69753,98,20140129
69753,96,20130613
69753,100,20120824
69758,94,20140609
69758,89,20130611
69758,92,20121024
69759,82,20140521
69759,96,20121025
69762,88,20140310
69762,92,20121119
69762,100,20121012
69769,100,20140806
69769,98,20140108
69778,96,20130907
69778,94,20130620
69781,98,20141208
69781,100,20140519
69781,100,20131118
69781,92,20130521
69782,79,20140226
69782,75,20130610
69782,72,20120814
69786,98,20150108
69786,94,20140605
69786,88,20131025
69786,100,20120905
69792,90,20141117
69792,90,20130725
69799,80,20141103
69799,86,20140604
69799,89,20130905
69799,87,20130312
69799,88,20120822
69803,100,20141202
69803,82,20140326
69803,98,20140312
69803,98,20130426
69803,81,20130125
69803,100,20120808
69804,100,20140226
69804,94,20130926
69804,100,20120823
69813,100,20140319
69813,92,20130924
69813,98,20130315
69821,100,20140620
69821,94,20131211
69821,94,20130327
69822,86,20140618
69822,94,20140121
69822,96,20131030
69822,92,20130508
69822,87,20121025
69828,93,20141107
69828,98,20130404
69828,100,20120912
69830,91,20140914
69830,88,20140725
69830,96,20140211
69830,88,20131210
69849,86,20140416
69849,90,20131002
69849,94,20130103
69850,88,20140423
69850,86,20140318
69850,82,20130905
69850,89,20130306
69856,100,20121001
69861,90,20140909
69861,94,20140411
69861,96,20130806
69863,96,20140414
69863,92,20131008
69863,80,20130425
69881,86,20150105
69881,98,20140602
69881,93,20130913
69881,100,20120830
69883,72,20140610
69883,88,20140224
69883,72,20131007
69883,64,20130108
69884,88,20131113
69884,81,20130419
69885,96,20140904
69885,94,20131204
69885,81,20130605
69895,96,20140418
69895,98,20130906
69895,100,20121114
69903,100,20120905
69904,79,20140416
69904,78,20130723
69904,90,20130108
69909,96,20140820
69909,96,20140325
69909,90,20130808
69909,94,20130115
69938,96,20150120
69938,87,20131217
69938,79,20130506
69938,96,20121012
69941,68,20140716
69941,92,20130826
69941,92,20121127
69942,96,20140407
69942,94,20130917
69942,93,20120822
69945,85,20131202
69945,87,20130715
69945,96,20130226
69945,87,20121022
69957,94,20141105
69957,94,20140425
69957,92,20130615
69957,100,20121030
69957,100,20121029
69957,100,20121002
69957,100,20120911
69962,72,20140716
69962,51,20130920
69962,100,20121009
69976,100,20141216
69976,98,20140529
69976,94,20131106
69976,92,20130122
69978,92,20141105
69978,79,20130919
69978,100,20120831
69978,100,20120816
69984,94,20150126
69984,93,20141030
69984,92,20140226
69984,89,20130912
69984,90,20120928
69988,94,20140626
69988,100,20131208
69988,100,20131110
69988,90,20131016
69988,98,20130908
69988,84,20130516
69988,96,20130112
69988,96,20121209
69988,100,20121007
69988,98,20120916
70013,100,20141030
70013,98,20140428
70013,98,20131028
70013,94,20130423
70013,100,20120926
70014,100,20130314
70016,98,20141009
70016,92,20140227
70017,89,20141118
70017,90,20140109
70017,88,20130626
70019,90,20140708
70019,74,20130904
70022,80,20150128
70022,91,20140604
70022,94,20130917
70022,100,20120920
70033,92,20140506
70033,90,20130430
70034,100,20150114
70034,96,20140606
70034,93,20131107
70034,100,20121018
70042,94,20140220
70042,96,20131002
70042,89,20130404
70044,90,20141021
70044,63,20140618
70044,85,20140402
70044,86,20130715
70044,78,20130415
70045,90,20140626
70048,71,20141124
70048,88,20140128
70048,92,20130806
70048,79,20130206
70060,90,20140926
70060,98,20140304
70060,92,20130206
70060,100,20121109
70064,93,20140319
70064,89,20130924
70064,94,20130315
70064,93,20121022
70068,81,20141210
70068,71,20130715
70068,78,20130307
70071,100,20140911
70071,94,20140312
70071,98,20130912
70071,96,20130313
70071,92,20120925
70090,96,20141008
70090,91,20140205
70090,86,20130719
70090,98,20120926
70110,85,20140211
70110,88,20130717
70110,93,20120926
70123,92,20130814
70126,100,20131208
70126,100,20131110
70126,88,20130820
70126,93,20130112
70126,83,20121209
70126,100,20121007
70132,96,20131104
70132,94,20121210
70137,70,20140910
70137,79,20130619
70137,98,20121204
70138,76,20141223
70138,94,20130731
70141,94,20141009
70141,96,20140327
70142,100,20140422
70142,100,20130410
70142,87,20130409
70142,96,20121030
70142,96,20121026
70142,100,20121019
70148,92,20140326
70148,96,20130930
70148,100,20130320
70171,100,20140422
70171,94,20130711
70171,93,20121102
70182,94,20140527
70182,94,20130419
70182,90,20121113
70182,100,20120925
70184,92,20140507
70184,93,20131125
70184,100,20130530
70184,96,20121207
70207,96,20140811
70207,96,20140206
70207,90,20130905
70207,94,20130108
70216,94,20140930
70216,90,20140326
70216,92,20130912
70216,92,20130214
70217,91,20150108
70217,92,20140410
70217,88,20130503
70220,92,20141107
70220,88,20140206
70220,92,20130725
70220,96,20121130
70225,90,20140827
70225,100,20140520
70225,89,20121003
70254,98,20140606
70254,100,20130828
70254,98,20121101
70258,100,20140619
70258,100,20131030
70258,100,20121003
70269,100,20131028
70269,91,20130506
70269,100,20130128
70281,76,20141201
70281,71,20140415
70281,58,20130919
70281,66,20130104
70285,86,20140509
70285,92,20131030
70285,92,20130204
70305,88,20140513
70305,96,20130116
70306,84,20130827
70306,92,20121119
70309,100,20140617
70309,92,20130613
70309,92,20121211
70309,92,20121022
70313,100,20121030
70321,92,20140331
70321,90,20131001
70321,78,20130327
70321,79,20121012
70365,98,20140415
70365,94,20131011
70365,98,20130418
70365,98,20121213
70395,82,20130806
70416,100,20141107
70416,100,20140508
70416,94,20130614
70416,94,20121116
70418,100,20121025
70425,100,20141201
70425,100,20140515
70425,98,20131212
70425,96,20130624
70425,96,20121127
70429,94,20140709
70429,90,20140204
70429,84,20130603
70434,72,20140808
70434,83,20140117
70434,91,20130416
70446,94,20140925
70446,96,20140320
70446,92,20130827
70452,98,20131231
70452,92,20130412
70459,85,20140603
70459,83,20131202
70459,91,20130325
70486,94,20141222
70486,90,20140603
70486,96,20130830
70487,98,20140825
70487,82,20140207
70487,90,20130808
70487,98,20121105
70494,98,20140417
70494,100,20131017
70494,91,20130424
70494,100,20121114
70495,100,20150121
70495,100,20140317
70495,100,20130819
70499,93,20141001
70499,96,20140416
70499,92,20131025
70499,100,20130215
70515,87,20140724
70515,92,20130619
70516,96,20150108
70516,96,20140707
70516,98,20131210
70516,98,20130521
70516,100,20121029
70521,83,20150106
70521,86,20140416
70521,85,20130822
70521,100,20130304
70547,78,20140715
70547,96,20130403
70547,98,20121025
70549,93,20141110
70549,90,20140428
70549,98,20131125
70549,100,20130604
70549,96,20121025
70562,88,20141110
70562,73,20140203
70562,94,20130610
70576,88,20140523
70576,88,20131101
70603,93,20140918
70603,96,20140327
70603,93,20130823
70603,98,20121219
70604,94,20140918
70604,84,20140327
70604,85,20130823
70604,86,20121219
70605,98,20140918
70605,89,20140327
70605,96,20130823
70605,93,20121219
70606,84,20141023
70606,90,20140226
70606,91,20130221
70606,100,20121114
70619,96,20141215
70619,96,20140317
70619,92,20121120
70622,90,20140423
70631,100,20130223
70641,96,20140423
70641,100,20121116
70651,91,20140423
70651,94,20130828
70661,89,20140915
70661,80,20140313
70661,94,20130506
70685,96,20140806
70685,90,20140218
70685,93,20130625
70685,94,20121221
70687,92,20140730
70687,94,20140227
70687,85,20130822
70687,92,20130311
70702,91,20130919
70705,98,20140305
70705,100,20130314
70707,96,20140410
70707,94,20130313
70708,80,20141113
70708,90,20140127
70708,83,20131114
70708,82,20130709
70713,91,20140731
70713,91,20140429
70713,90,20130731
70713,90,20121227
70717,87,20141210
70717,89,20140325
70717,98,20130607
70723,100,20140415
70723,89,20121101
70749,83,20141125
70749,91,20140416
70749,90,20130617
70749,96,20121214
70754,89,20131028
70754,78,20121130
70755,86,20141215
70755,92,20140507
70755,96,20130208
70757,96,20140529
70757,100,20131118
70757,98,20130122
70758,100,20140829
70758,90,20140308
70758,96,20130221
70778,96,20141110
70778,96,20140520
70779,92,20140603
70779,98,20131127
70779,96,20130528
70779,94,20121113
70780,90,20140422
70797,96,20140411
70797,90,20130617
70797,100,20121102
70823,96,20140908
70823,96,20140123
70823,96,20130712
70824,96,20140430
70824,96,20131125
70824,96,20130523
70824,94,20121203
70836,93,20140613
70836,94,20131115
70836,94,20130429
70836,100,20121105
70838,85,20140617
70838,71,20130812
70849,91,20140630
70849,98,20140312
70849,92,20131217
70849,68,20131202
70849,100,20130124
70856,98,20140205
70856,100,20130801
70856,100,20130403
70865,96,20140102
70865,86,20130306
70884,96,20141217
70884,98,20140218
70884,98,20130718
70890,85,20140423
70890,89,20131127
70890,87,20130528
70890,91,20121113
70892,90,20140521
70892,88,20130404
70914,90,20140422
70915,89,20140507
70915,85,20130711
70915,87,20130322
70920,88,20150122
70920,86,20140411
70920,86,20130904
70920,90,20130226
70921,92,20140509
70921,94,20130826
70921,98,20121205
70922,94,20130703
70939,94,20140429
70939,96,20131030
70939,96,20130307
70946,89,20131017
70949,92,20150116
70949,96,20140225
70949,100,20130307
70951,87,20140728
70951,69,20140311
70951,75,20130827
70951,82,20130325
70960,86,20140818
70960,100,20121115
70961,100,20141106
70961,100,20140225
70961,96,20130913
70961,96,20130206
70970,84,20141201
70970,92,20140301
70970,100,20130206
70970,92,20130108
70982,84,20140602
70982,79,20131107
70982,98,20130322
70983,90,20140502
70983,86,20130708
70983,77,20121130
70986,94,20140806
70986,100,20130116
70993,100,20140919
70993,94,20140325
70993,96,20130923
70996,90,20140401
70996,86,20121221
71008,92,20140605
71008,90,20131205
71008,83,20130603
71012,70,20141021
71012,77,20131029
71012,77,20130102
71031,91,20140402
71031,98,20121204
71034,92,20140305
71034,72,20130124
71036,100,20140501
71036,96,20130418
71042,98,20141001
71042,98,20140328
71042,94,20131003
71042,98,20130405
71056,98,20131112
71056,98,20130122
71057,92,20140527
71057,88,20131118
71057,90,20130122
71058,100,20140606
71058,100,20131209
71058,100,20130715
71058,96,20130130
71065,69,20141117
71065,82,20131210
71065,84,20130731
71065,60,20121211
71067,96,20140929
71067,92,20140311
71067,92,20130712
71071,100,20130108
71081,92,20140609
71081,80,20131104
71081,80,20130514
71087,96,20140610
71087,87,20130814
71088,93,20131209
71088,98,20130410
71124,100,20141113
71124,100,20130822
71124,92,20130801
71124,100,20130523
71126,92,20141007
71126,90,20140407
71126,88,20130911
71131,86,20140711
71131,90,20140109
71131,94,20130415
71132,81,20140422
71132,78,20131220
71132,89,20121217
71133,90,20140422
71133,84,20130604
71138,94,20140226
71138,98,20130904
71138,89,20130314
71149,100,20141002
71149,94,20140306
71149,100,20130131
71154,94,20140528
71154,90,20130709
71156,100,20141113
71156,98,20140513
71156,100,20131118
71156,98,20130521
71168,82,20140306
71168,98,20130107
71174,90,20140403
71174,92,20130812
71176,67,20140521
71176,81,20131016
71187,90,20140813
71187,100,20130228
71207,90,20140317
71207,87,20130905
71226,100,20140226
71226,100,20130104
71232,82,20140403
71232,80,20130328
71261,100,20141114
71261,92,20140129
71261,96,20130523
71286,90,20141208
71286,96,20140519
71286,92,20131118
71286,92,20130521
71287,100,20140912
71287,100,20140129
71287,96,20130613
71292,100,20140415
71292,92,20130412
71301,94,20141201
71301,92,20140418
71301,92,20130320
71301,100,20130118
71310,76,20150109
71311,100,20130124
71312,94,20140514
71312,94,20130729
71314,63,20150112
71314,61,20140402
71314,60,20130723
71318,98,20140611
71318,98,20140107
71318,96,20130530
71320,85,20140613
71320,94,20131211
71320,92,20130710
71327,92,20140529
71327,83,20130916
71328,85,20140423
71328,92,20130425
71355,100,20140422
71355,100,20130712
71356,87,20140516
71356,84,20130827
71357,94,20141007
71357,98,20140107
71357,91,20130401
71362,96,20140715
71362,96,20140226
71362,100,20130828
71366,87,20131218
71366,100,20130212
71373,80,20140813
71373,68,20140212
71373,87,20130322
71380,98,20140414
71380,94,20131015
71380,96,20130416
71385,79,20140606
71385,67,20140115
71385,71,20130906
71385,60,20130429
71413,100,20130210
71416,65,20131010
71416,77,20130328
71422,90,20140708
71424,96,20140618
71428,89,20140620
71428,88,20131205
71430,85,20141203
71430,96,20131118
71430,92,20130517
71440,88,20130919
71440,71,20130125
71441,96,20140925
71442,89,20141230
71442,98,20140522
71442,98,20131122
71442,83,20130620
71443,100,20140611
71443,100,20131205
71443,98,20130508
71446,88,20140725
71446,100,20140205
71446,100,20130205
71447,94,20140915
71447,77,20140311
71447,83,20131029
71447,100,20130214
71454,100,20140715
71458,100,20140715
71458,98,20130611
71459,96,20140603
71459,98,20130611
71460,100,20140805
71460,90,20130412
71469,85,20141028
71473,96,20140825
71473,90,20140226
71473,100,20130304
71476,75,20130723
71476,90,20130122
71477,100,20140610
71477,96,20131119
71477,98,20130528
71498,100,20130408
71505,100,20130317
71522,93,20140326
71522,92,20130620
71528,94,20140530
71528,90,20130913
71528,94,20130204
71530,86,20140904
71530,98,20130430
71532,96,20140828
71532,96,20140402
71532,96,20130927
71532,92,20130626
71532,94,20130201
71534,94,20140605
71534,90,20130611
71534,100,20130225
71554,87,20141028
71554,98,20140218
71554,98,20130322
71563,100,20140430
71563,87,20131010
71563,100,20130410
71576,96,20140814
71576,96,20140214
71576,100,20130314
71581,71,20140626
71581,88,20130829
71581,93,20130416
71599,85,20141201
71599,92,20130625
71603,98,20140529
71610,86,20141105
71610,86,20140423
71610,96,20130809
71610,74,20130425
71611,89,20141003
71611,92,20140211
71611,90,20131002
71618,84,20150126
71618,87,20140402
71618,92,20130827
71640,100,20141106
71640,100,20140612
71640,100,20140131
71641,87,20141029
71641,85,20140327
71649,94,20140317
71649,98,20130905
71649,96,20130314
71650,100,20140313
71650,96,20130213
71651,78,20140806
71651,79,20140108
71651,88,20130424
71657,72,20140311
71657,69,20130730
71657,79,20130227
71658,92,20140415
71658,75,20130909
71658,86,20130501
71664,85,20141008
71664,92,20140205
71664,100,20130502
71682,100,20140819
71682,96,20140214
71682,100,20130214
71691,89,20141021
71691,96,20140416
71691,89,20131016
71691,98,20130314
71695,96,20140324
71695,90,20130702
71696,100,20140516
71696,100,20131115
71696,100,20130423
71716,96,20140905
71716,88,20140129
71723,100,20140603
71723,96,20140110
71726,94,20141029
71726,96,20140612
71726,100,20140131
71726,90,20130627
71726,98,20130308
71740,89,20141106
71740,89,20140116
71740,94,20130416
71746,96,20140723
71753,83,20140628
71753,83,20140212
71753,100,20130417
